primary_unit_encoded,skill_encoded,jaccard_followers,jaccard_followees,num_followers_s,num_followees_s,num_followers_d,num_followees_d,inter_followers,inter_followees,adar_index,follows_back,same_comp,shortest_path,page_rank_s,page_rank_d,katz_s,katz_d,hubs_s,hubs_d,authorities_s,authorities_d,indicator_link,svd_u_s_1,svd_u_s_2,svd_u_s_3,svd_u_d_1,svd_u_d_2,svd_u_d_3,svd_v_s_1,svd_v_s_2,svd_v_s_3,svd_v_d_1,svd_v_d_2,svd_v_d_3
142,100,0.0,0.0,0,20,1,0,0,0,0,0,0,-1,0.010758488393719871,0.011215713463336809,0.10671436394391956,0.10724793576363913,0.8603794953634132,0.0,0.0,0.04489964630707578,1.0,0.16018224300696732,-2.4424906541753444e-15,-0.9870874576374965,-3.3298986828236576e-17,-1.6756092239396202e-17,-3.1693375591605064e-18,0.0,0.0,0.0,0.043060797090562944,-5.603457858996251e-16,-0.2198294321137627
144,77,0.0,0.0,0,19,1,0,0,0,0,0,0,-1,0.010758488393719871,0.011239777940685066,0.10671436394391956,0.10724793576363913,1.3327216114960895e-07,0.0,0.0,7.380372786340542e-09,1.0,-2.42861286636753e-16,0.9999999999999999,-2.58778615487842e-15,-3.094775734210325e-17,-9.00383978209341e-18,-4.264572225636134e-18,0.0,0.0,0.0,-6.52868906609292e-17,0.22941573387056172,-5.763132298533331e-16
142,0,0.0,0.0,0,20,1,0,0,0,0,0,0,-1,0.010758488393719871,0.011215713463336809,0.10671436394391956,0.10724793576363913,0.8603794953634132,0.0,0.0,0.04489964630707578,1.0,0.16018224300696732,-2.4424906541753444e-15,-0.9870874576374965,-1.0183456102371085e-17,1.3077399963371479e-18,1.5935893989971222e-17,0.0,0.0,0.0,0.043060797090562944,-5.603457858996251e-16,-0.2198294321137627
146,88,0.0,0.0,0,14,1,0,0,0,0,0,0,-1,0.010758488393719871,0.011411667064601208,0.10671436394391956,0.10724793576363913,0.13962037136442576,0.0,0.0,0.007286209545100076,1.0,-0.9870874576374968,-6.800116025829084e-16,-0.16018224300696735,-1.2183546871720912e-17,-1.883953875750452e-18,8.93754864426066e-18,0.0,0.0,0.0,-0.26535258794021943,-1.560053608470547e-16,-0.03567340587956504
142,84,0.0,0.0,0,20,1,0,0,0,0,0,0,-1,0.010758488393719871,0.011215713463336809,0.10671436394391956,0.10724793576363913,0.8603794953634132,0.0,0.0,0.04489964630707578,1.0,0.16018224300696732,-2.4424906541753444e-15,-0.9870874576374965,1.0107138827325998e-17,1.904324819876487e-18,-6.600360349917147e-19,0.0,0.0,0.0,0.043060797090562944,-5.603457858996251e-16,-0.2198294321137627
146,108,0.0,0.0,0,14,1,0,0,0,0,0,0,-1,0.010758488393719871,0.011411667064601208,0.10671436394391956,0.10724793576363913,0.13962037136442576,0.0,0.0,0.007286209545100076,1.0,-0.9870874576374968,-6.800116025829084e-16,-0.16018224300696735,6.118183192012462e-17,3.5277167952216e-18,-2.275747022028879e-17,0.0,0.0,0.0,-0.26535258794021943,-1.560053608470547e-16,-0.03567340587956504
142,125,0.0,0.0,0,20,1,0,0,0,0,0,0,-1,0.010758488393719871,0.011215713463336809,0.10671436394391956,0.10724793576363913,0.8603794953634132,0.0,0.0,0.04489964630707578,1.0,0.16018224300696732,-2.4424906541753444e-15,-0.9870874576374965,1.7471220762518158e-17,-1.0424645020518766e-18,-9.495021395331687e-18,0.0,0.0,0.0,0.043060797090562944,-5.603457858996251e-16,-0.2198294321137627
142,3,0.0,0.0,0,20,1,0,0,0,0,0,0,-1,0.010758488393719871,0.011215713463336809,0.10671436394391956,0.10724793576363913,0.8603794953634132,0.0,0.0,0.04489964630707578,1.0,0.16018224300696732,-2.4424906541753444e-15,-0.9870874576374965,6.689048066684503e-17,-3.749625237538596e-18,-7.235555661912731e-19,0.0,0.0,0.0,0.043060797090562944,-5.603457858996251e-16,-0.2198294321137627
145,1,0.0,0.0,0,13,1,0,0,0,0,0,0,-1,0.010758488393719871,0.011461911577745924,0.10671436394391956,0.10724793576363913,8.799425021205392e-51,0.0,0.0,7.122023497649265e-52,1.0,5.051514762044462e-15,6.661338147750939e-16,-1.1102230246251565e-16,-3.720479757061833e-20,1.4237049464745522e-20,8.766683480830163e-21,0.0,0.0,0.0,1.3579673257473273e-15,1.52821577972625e-16,-2.4725235351192356e-17
148,138,0.0,0.0,0,6,1,0,0,0,0,0,0,-1,0.010758488393719871,0.012282571959109652,0.10671436394391956,0.10724793576363913,9.266667733495828e-139,0.0,0.0,1.6250427866776748e-139,1.0,5.204170427930421e-17,-9.71445146547012e-17,-1.3877787807814457e-17,-1.6664909365251343e-17,-2.4612433868685886e-18,7.949173355502407e-18,0.0,0.0,0.0,1.3990047998770543e-17,-2.2286480121007814e-17,-3.0906544188990445e-18
145,40,0.0,0.0,0,13,1,0,0,0,0,0,0,-1,0.010758488393719871,0.011461911577745924,0.10671436394391956,0.10724793576363913,8.799425021205392e-51,0.0,0.0,7.122023497649265e-52,1.0,5.051514762044462e-15,6.661338147750939e-16,-1.1102230246251565e-16,-2.786455071819782e-17,4.150429693730331e-18,2.1102906978639197e-17,0.0,0.0,0.0,1.3579673257473273e-15,1.52821577972625e-16,-2.4725235351192356e-17
146,38,0.0,0.0,0,14,1,0,0,0,0,0,0,-1,0.010758488393719871,0.011411667064601208,0.10671436394391956,0.10724793576363913,0.13962037136442576,0.0,0.0,0.007286209545100076,1.0,-0.9870874576374968,-6.800116025829084e-16,-0.16018224300696735,-1.3330245207210456e-17,-9.116341835372936e-18,4.488203674973772e-18,0.0,0.0,0.0,-0.26535258794021943,-1.560053608470547e-16,-0.03567340587956504
147,106,0.0,0.0,0,3,1,0,0,0,0,0,0,-1,0.010758488393719871,0.013806655524499431,0.10671436394391956,0.10724793576363913,1.2504453826644518e-217,0.0,0.0,4.3856698171839893e-218,1.0,0.0,1.457167719820518e-16,-1.6653345369377348e-16,-1.6133444833462032e-17,1.8210903430052902e-19,5.834875460223863e-18,0.0,0.0,0.0,0.0,3.342972018151172e-17,-3.708785302678854e-17
145,137,0.0,0.0,0,13,1,0,0,0,0,0,0,-1,0.010758488393719871,0.011461911577745924,0.10671436394391956,0.10724793576363913,8.799425021205392e-51,0.0,0.0,7.122023497649265e-52,1.0,5.051514762044462e-15,6.661338147750939e-16,-1.1102230246251565e-16,-4.0396564629488503e-17,3.7621886657422463e-19,1.3994354919068873e-17,0.0,0.0,0.0,1.3579673257473273e-15,1.52821577972625e-16,-2.4725235351192356e-17
142,56,0.0,0.0,0,20,1,0,0,0,0,0,0,-1,0.010758488393719871,0.011215713463336809,0.10671436394391956,0.10724793576363913,0.8603794953634132,0.0,0.0,0.04489964630707578,1.0,0.16018224300696732,-2.4424906541753444e-15,-0.9870874576374965,-2.8287197481953524e-17,-3.35671486383771e-18,1.4408327431406327e-17,0.0,0.0,0.0,0.043060797090562944,-5.603457858996251e-16,-0.2198294321137627
143,78,0.0,0.0,0,6,1,0,0,0,0,0,0,-1,0.010758488393719871,0.012282571959109652,0.10671436394391956,0.10724793576363913,9.266667733495828e-139,0.0,0.0,1.6250427866776748e-139,1.0,-2.7755575615628914e-17,3.191891195797325e-16,0.0,-1.2874868854610486e-17,7.535172335972887e-18,1.735828437604203e-17,0.0,0.0,0.0,-7.461358932677624e-18,7.322700611188282e-17,0.0
146,4,0.0,0.0,0,14,1,0,0,0,0,0,0,-1,0.010758488393719871,0.011411667064601208,0.10671436394391956,0.10724793576363913,0.13962037136442576,0.0,0.0,0.007286209545100076,1.0,-0.9870874576374968,-6.800116025829084e-16,-0.16018224300696735,2.8451145763566317e-17,-3.0723908211414642e-18,-1.9917179574910704e-17,0.0,0.0,0.0,-0.26535258794021943,-1.560053608470547e-16,-0.03567340587956504
144,61,0.0,0.0,0,19,1,0,0,0,0,0,0,-1,0.010758488393719871,0.011239777940685066,0.10671436394391956,0.10724793576363913,1.3327216114960895e-07,0.0,0.0,7.380372786340542e-09,1.0,-2.42861286636753e-16,0.9999999999999999,-2.58778615487842e-15,-1.642256153843714e-17,-3.593379900443226e-18,4.930637250313558e-18,0.0,0.0,0.0,-6.52868906609292e-17,0.22941573387056172,-5.763132298533331e-16
144,31,0.0,0.0,0,19,1,0,0,0,0,0,0,-1,0.010758488393719871,0.011239777940685066,0.10671436394391956,0.10724793576363913,1.3327216114960895e-07,0.0,0.0,7.380372786340542e-09,1.0,-2.42861286636753e-16,0.9999999999999999,-2.58778615487842e-15,2.4761489962161958e-18,1.9885886352183733e-19,-1.4071538323117925e-18,0.0,0.0,0.0,-6.52868906609292e-17,0.22941573387056172,-5.763132298533331e-16
144,110,0.0,0.0,0,19,1,0,0,0,0,0,0,-1,0.010758488393719871,0.011239777940685066,0.10671436394391956,0.10724793576363913,1.3327216114960895e-07,0.0,0.0,7.380372786340542e-09,1.0,-2.42861286636753e-16,0.9999999999999999,-2.58778615487842e-15,2.676652484723711e-17,6.940053853004802e-18,-1.401181021420999e-17,0.0,0.0,0.0,-6.52868906609292e-17,0.22941573387056172,-5.763132298533331e-16
148,80,0.0,0.0,0,6,1,0,0,0,0,0,0,-1,0.010758488393719871,0.012282571959109652,0.10671436394391956,0.10724793576363913,9.266667733495828e-139,0.0,0.0,1.6250427866776748e-139,1.0,5.204170427930421e-17,-9.71445146547012e-17,-1.3877787807814457e-17,-1.8772991593742502e-17,5.6292230012556235e-18,3.499327568182167e-17,0.0,0.0,0.0,1.3990047998770543e-17,-2.2286480121007814e-17,-3.0906544188990445e-18
145,20,0.0,0.0,0,13,1,0,0,0,0,0,0,-1,0.010758488393719871,0.011461911577745924,0.10671436394391956,0.10724793576363913,8.799425021205392e-51,0.0,0.0,7.122023497649265e-52,1.0,5.051514762044462e-15,6.661338147750939e-16,-1.1102230246251565e-16,5.261794173324695e-17,2.4306210704702123e-17,-3.066207228971304e-18,0.0,0.0,0.0,1.3579673257473273e-15,1.52821577972625e-16,-2.4725235351192356e-17
142,86,0.0,0.0,0,20,1,0,0,0,0,0,0,-1,0.010758488393719871,0.011215713463336809,0.10671436394391956,0.10724793576363913,0.8603794953634132,0.0,0.0,0.04489964630707578,1.0,0.16018224300696732,-2.4424906541753444e-15,-0.9870874576374965,-2.327378601564184e-17,-1.3270622189225653e-17,8.562489735196952e-19,0.0,0.0,0.0,0.043060797090562944,-5.603457858996251e-16,-0.2198294321137627
144,131,0.0,0.0,0,19,1,0,0,0,0,0,0,-1,0.010758488393719871,0.011239777940685066,0.10671436394391956,0.10724793576363913,1.3327216114960895e-07,0.0,0.0,7.380372786340542e-09,1.0,-2.42861286636753e-16,0.9999999999999999,-2.58778615487842e-15,-3.672291162917556e-17,-2.88619972388338e-18,1.146670845761917e-17,0.0,0.0,0.0,-6.52868906609292e-17,0.22941573387056172,-5.763132298533331e-16
144,74,0.0,0.0,0,19,1,0,0,0,0,0,0,-1,0.010758488393719871,0.011239777940685066,0.10671436394391956,0.10724793576363913,1.3327216114960895e-07,0.0,0.0,7.380372786340542e-09,1.0,-2.42861286636753e-16,0.9999999999999999,-2.58778615487842e-15,2.1691942426495897e-17,-7.90081410185586e-18,-1.5576462551326416e-17,0.0,0.0,0.0,-6.52868906609292e-17,0.22941573387056172,-5.763132298533331e-16
146,128,0.0,0.0,0,14,2,0,0,0,0,0,0,-1,0.010758488393719871,0.01186889213421814,0.10671436394391956,0.10778150758335876,0.13962037136442576,0.0,0.0,0.05218585585217586,1.0,-0.9870874576374968,-6.800116025829084e-16,-0.16018224300696735,1.2906180997049021e-17,1.3488103285224627e-18,-4.9467529794336185e-18,0.0,0.0,0.0,-0.22229179084965653,-7.163511467466797e-16,-0.25550283799332774
12,13,1.0,0.0,1,0,1,0,1,0,0,0,1,-1,0.011215713463336809,0.011215713463336809,0.10724793576363913,0.10724793576363913,0.0,0.0,0.04489964630707578,0.04489964630707578,0.0,7.907804469396997e-18,9.909998848686263e-19,-3.742283745398342e-18,-2.557628293538199e-17,1.0033379058825836e-17,1.8939687279052004e-17,0.043060797090562944,-5.603457858996251e-16,-0.2198294321137627,0.043060797090562944,-5.603457858996251e-16,-0.2198294321137627
66,26,0.0,0.0,0,0,1,0,0,0,0,0,0,-1,0.011494252873563215,0.011461911577745924,0.10721113770710687,0.10724793576363913,0.0,0.0,0.0,7.122023497649265e-52,0.0,0.0,0.0,0.0,-2.0678677789962554e-17,8.272627140607613e-18,8.560096611977694e-18,0.0,0.0,0.0,1.3579673257473273e-15,1.52821577972625e-16,-2.4725235351192356e-17
45,22,0.0,0.0,0,0,1,0,0,0,0,0,0,-1,0.011494252873563215,0.011461911577745924,0.10721113770710687,0.10724793576363913,0.0,0.0,0.0,7.122023497649265e-52,0.0,0.0,0.0,0.0,1.3478983718960946e-17,-3.4353830890260486e-18,-1.0469509713463048e-17,0.0,0.0,0.0,1.3579673257473273e-15,1.52821577972625e-16,-2.4725235351192356e-17
52,87,0.0,0.0,0,0,0,0,0,0,0,0,0,-1,0.011494252873563215,0.011494252873563215,0.10721113770710687,0.10721113770710687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,80,0.0,0.0,0,0,1,0,0,0,0,0,0,-1,0.011494252873563215,0.012282571959109652,0.10721113770710687,0.10724793576363913,0.0,0.0,0.0,1.6250427866776748e-139,0.0,0.0,0.0,0.0,-1.8772991593742502e-17,5.6292230012556235e-18,3.499327568182167e-17,0.0,0.0,0.0,1.3990047998770543e-17,-2.2286480121007814e-17,-3.0906544188990445e-18
62,46,1.0,0.0,1,0,1,0,1,0,0,0,1,-1,0.011461911577745924,0.011461911577745924,0.10724793576363913,0.10724793576363913,0.0,0.0,7.122023497649265e-52,7.122023497649265e-52,0.0,2.770956033091092e-17,-1.6088341626260332e-17,-6.5105713889041955e-18,-1.9001946953324848e-17,6.430718813354572e-18,4.503605846433407e-18,1.3579673257473273e-15,1.52821577972625e-16,-2.4725235351192356e-17,1.3579673257473273e-15,1.52821577972625e-16,-2.4725235351192356e-17
30,19,0.0,0.0,0,0,1,0,0,0,0,0,0,-1,0.011494252873563215,0.011215713463336809,0.10721113770710687,0.10724793576363913,0.0,0.0,0.0,0.04489964630707578,0.0,0.0,0.0,0.0,1.4347574439994466e-17,7.389904240960194e-18,5.279726160258551e-18,0.0,0.0,0.0,0.043060797090562944,-5.603457858996251e-16,-0.2198294321137627
71,25,0.0,0.0,0,0,0,0,0,0,0,0,0,-1,0.011494252873563215,0.011494252873563215,0.10721113770710687,0.10721113770710687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,18,0.0,0.0,1,0,0,0,0,0,0,0,0,-1,0.011461911577745924,0.011494252873563215,0.10724793576363913,0.10721113770710687,0.0,0.0,7.122023497649265e-52,0.0,0.0,-2.786455071819782e-17,4.150429693730331e-18,2.1102906978639197e-17,0.0,0.0,0.0,1.3579673257473273e-15,1.52821577972625e-16,-2.4725235351192356e-17,0.0,0.0,0.0
50,21,0.0,0.0,1,0,0,0,0,0,0,0,0,-1,0.012282571959109652,0.011494252873563215,0.10724793576363913,0.10721113770710687,0.0,0.0,1.6250427866776748e-139,0.0,0.0,2.2005612406917778e-17,1.3627550133121008e-18,-1.9039688983884628e-17,0.0,0.0,0.0,-7.461358932677624e-18,7.322700611188282e-17,0.0,0.0,0.0,0.0
41,29,0.0,0.0,0,0,1,0,0,0,0,0,0,-1,0.011494252873563215,0.011411667064601208,0.10721113770710687,0.10724793576363913,0.0,0.0,0.0,0.007286209545100076,0.0,0.0,0.0,0.0,2.1505060183130934e-17,9.375757684907311e-18,-5.373619632439823e-18,0.0,0.0,0.0,-0.26535258794021943,-1.560053608470547e-16,-0.03567340587956504
34,80,0.0,0.0,0,0,1,0,0,0,0,0,0,-1,0.011494252873563215,0.012282571959109652,0.10721113770710687,0.10724793576363913,0.0,0.0,0.0,1.6250427866776748e-139,0.0,0.0,0.0,0.0,-1.8772991593742502e-17,5.6292230012556235e-18,3.499327568182167e-17,0.0,0.0,0.0,1.3990047998770543e-17,-2.2286480121007814e-17,-3.0906544188990445e-18
5,103,0.0,0.0,1,0,1,0,0,0,0,0,0,-1,0.011239777940685066,0.011461911577745924,0.10724793576363913,0.10724793576363913,0.0,0.0,7.380372786340542e-09,7.122023497649265e-52,0.0,-6.171155495844252e-18,-1.9632567491404268e-18,1.4614377432415639e-18,-6.210994340530969e-17,6.772025716188733e-18,2.2381390383939418e-17,-6.52868906609292e-17,0.22941573387056172,-5.763132298533331e-16,1.3579673257473273e-15,1.52821577972625e-16,-2.4725235351192356e-17
87,6,0.0,0.0,0,0,1,0,0,0,0,0,0,-1,0.011494252873563215,0.011239777940685066,0.10721113770710687,0.10724793576363913,0.0,0.0,0.0,7.380372786340542e-09,0.0,0.0,0.0,0.0,1.1712599343131545e-17,-3.5267066905926086e-18,-7.338935232565782e-18,0.0,0.0,0.0,-6.52868906609292e-17,0.22941573387056172,-5.763132298533331e-16
54,96,0.0,0.0,0,0,0,0,0,0,0,0,0,-1,0.011494252873563215,0.011494252873563215,0.10721113770710687,0.10721113770710687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,103,0.0,0.0,1,0,1,0,0,0,0,0,0,-1,0.011215713463336809,0.011461911577745924,0.10724793576363913,0.10724793576363913,0.0,0.0,0.04489964630707578,7.122023497649265e-52,0.0,6.689048066684503e-17,-3.749625237538596e-18,-7.235555661912731e-19,-6.210994340530969e-17,6.772025716188733e-18,2.2381390383939418e-17,0.043060797090562944,-5.603457858996251e-16,-0.2198294321137627,1.3579673257473273e-15,1.52821577972625e-16,-2.4725235351192356e-17
27,56,0.0,0.0,0,0,1,0,0,0,0,0,0,-1,0.011494252873563215,0.011215713463336809,0.10721113770710687,0.10724793576363913,0.0,0.0,0.0,0.04489964630707578,0.0,0.0,0.0,0.0,-2.8287197481953524e-17,-3.35671486383771e-18,1.4408327431406327e-17,0.0,0.0,0.0,0.043060797090562944,-5.603457858996251e-16,-0.2198294321137627
30,55,0.0,0.0,0,0,0,0,0,0,0,0,0,-1,0.011494252873563215,0.011494252873563215,0.10721113770710687,0.10721113770710687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,69,0.0,0.0,1,0,1,0,0,0,0,0,1,-1,0.011411667064601208,0.011215713463336809,0.10724793576363913,0.10724793576363913,0.0,0.0,0.007286209545100076,0.04489964630707578,0.0,4.581733059542086e-18,9.665440389584912e-19,-3.99475246186181e-18,1.3256076888431999e-19,1.0749880900515755e-20,-5.0255638453936294e-20,-0.26535258794021943,-1.560053608470547e-16,-0.03567340587956504,0.043060797090562944,-5.603457858996251e-16,-0.2198294321137627
23,27,0.0,0.0,0,0,0,0,0,0,0,0,0,-1,0.011494252873563215,0.011494252873563215,0.10721113770710687,0.10721113770710687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,49,0.0,0.0,0,0,1,0,0,0,0,0,0,-1,0.011494252873563215,0.011411667064601208,0.10721113770710687,0.10724793576363913,0.0,0.0,0.0,0.007286209545100076,0.0,0.0,0.0,0.0,2.081059057202654e-17,-1.4449731057738816e-17,-2.541838443763957e-17,0.0,0.0,0.0,-0.26535258794021943,-1.560053608470547e-16,-0.03567340587956504
14,59,0.0,0.0,1,0,0,0,0,0,0,0,0,-1,0.011239777940685066,0.011494252873563215,0.10724793576363913,0.10721113770710687,0.0,0.0,7.380372786340542e-09,0.0,0.0,-4.0479362152333306e-17,-5.9400867086995706e-18,8.613190304590608e-18,0.0,0.0,0.0,-6.52868906609292e-17,0.22941573387056172,-5.763132298533331e-16,0.0,0.0,0.0
81,86,0.0,0.0,1,0,1,0,0,0,0,0,1,-1,0.011411667064601208,0.011215713463336809,0.10724793576363913,0.10724793576363913,0.0,0.0,0.007286209545100076,0.04489964630707578,0.0,2.2847260964081597e-17,1.6821408879490905e-18,-1.4210713927925385e-17,-2.327378601564184e-17,-1.3270622189225653e-17,8.562489735196952e-19,-0.26535258794021943,-1.560053608470547e-16,-0.03567340587956504,0.043060797090562944,-5.603457858996251e-16,-0.2198294321137627
98,89,0.0,0.0,0,0,0,0,0,0,0,0,0,-1,0.011494252873563215,0.011494252873563215,0.10721113770710687,0.10721113770710687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,91,0.0,0.0,1,0,0,0,0,0,0,0,0,-1,0.011461911577745924,0.011494252873563215,0.10724793576363913,0.10721113770710687,0.0,0.0,7.122023497649265e-52,0.0,0.0,2.770956033091092e-17,-1.6088341626260332e-17,-6.5105713889041955e-18,0.0,0.0,0.0,1.3579673257473273e-15,1.52821577972625e-16,-2.4725235351192356e-17,0.0,0.0,0.0
67,86,0.0,0.0,0,0,1,0,0,0,0,0,0,-1,0.011494252873563215,0.011215713463336809,0.10721113770710687,0.10724793576363913,0.0,0.0,0.0,0.04489964630707578,0.0,0.0,0.0,0.0,-2.327378601564184e-17,-1.3270622189225653e-17,8.562489735196952e-19,0.0,0.0,0.0,0.043060797090562944,-5.603457858996251e-16,-0.2198294321137627
80,43,0.0,0.0,1,0,0,0,0,0,0,0,0,-1,0.012282571959109652,0.011494252873563215,0.10724793576363913,0.10721113770710687,0.0,0.0,1.6250427866776748e-139,0.0,0.0,-1.8772991593742502e-17,5.6292230012556235e-18,3.499327568182167e-17,0.0,0.0,0.0,1.3990047998770543e-17,-2.2286480121007814e-17,-3.0906544188990445e-18,0.0,0.0,0.0
15,58,0.0,0.0,0,0,1,0,0,0,0,0,0,-1,0.011494252873563215,0.012282571959109652,0.10721113770710687,0.10724793576363913,0.0,0.0,0.0,1.6250427866776748e-139,0.0,0.0,0.0,0.0,3.787734441375148e-17,1.126090296739288e-17,8.535097037866085e-18,0.0,0.0,0.0,1.3990047998770543e-17,-2.2286480121007814e-17,-3.0906544188990445e-18
9,90,0.0,0.0,0,0,0,0,0,0,0,0,0,-1,0.011494252873563215,0.011494252873563215,0.10721113770710687,0.10721113770710687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,12,0.0,0.0,0,0,1,0,0,0,0,0,0,-1,0.011494252873563215,0.011215713463336809,0.10721113770710687,0.10724793576363913,0.0,0.0,0.0,0.04489964630707578,0.0,0.0,0.0,0.0,7.907804469396997e-18,9.909998848686263e-19,-3.742283745398342e-18,0.0,0.0,0.0,0.043060797090562944,-5.603457858996251e-16,-0.2198294321137627
38,79,1.0,0.0,1,0,1,0,1,0,0,0,1,-1,0.011411667064601208,0.011411667064601208,0.10724793576363913,0.10724793576363913,0.0,0.0,0.007286209545100076,0.007286209545100076,0.0,-1.3330245207210456e-17,-9.116341835372936e-18,4.488203674973772e-18,-2.511378343043347e-17,1.8301064345923936e-17,2.099821768015708e-17,-0.26535258794021943,-1.560053608470547e-16,-0.03567340587956504,-0.26535258794021943,-1.560053608470547e-16,-0.03567340587956504
45,16,0.0,0.0,0,0,0,0,0,0,0,0,0,-1,0.011494252873563215,0.011494252873563215,0.10721113770710687,0.10721113770710687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,1,0.0,0.0,1,0,1,0,0,0,0,0,0,-1,0.011411667064601208,0.011461911577745924,0.10724793576363913,0.10724793576363913,0.0,0.0,0.007286209545100076,7.122023497649265e-52,0.0,2.081059057202654e-17,-1.4449731057738816e-17,-2.541838443763957e-17,-3.720479757061833e-20,1.4237049464745522e-20,8.766683480830163e-21,-0.26535258794021943,-1.560053608470547e-16,-0.03567340587956504,1.3579673257473273e-15,1.52821577972625e-16,-2.4725235351192356e-17
9,67,0.0,0.0,0,0,0,0,0,0,0,0,0,-1,0.011494252873563215,0.011494252873563215,0.10721113770710687,0.10721113770710687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,16,0.0,0.0,1,0,0,0,0,0,0,0,0,-1,0.011215713463336809,0.011494252873563215,0.10724793576363913,0.10721113770710687,0.0,0.0,0.04489964630707578,0.0,0.0,1.4347574439994466e-17,7.389904240960194e-18,5.279726160258551e-18,0.0,0.0,0.0,0.043060797090562944,-5.603457858996251e-16,-0.2198294321137627,0.0,0.0,0.0
86,38,0.0,0.0,1,0,1,0,0,0,0,0,1,-1,0.011215713463336809,0.011411667064601208,0.10724793576363913,0.10724793576363913,0.0,0.0,0.04489964630707578,0.007286209545100076,0.0,-2.327378601564184e-17,-1.3270622189225653e-17,8.562489735196952e-19,-1.3330245207210456e-17,-9.116341835372936e-18,4.488203674973772e-18,0.043060797090562944,-5.603457858996251e-16,-0.2198294321137627,-0.26535258794021943,-1.560053608470547e-16,-0.03567340587956504
72,31,0.0,0.0,0,0,1,0,0,0,0,0,0,-1,0.011494252873563215,0.011239777940685066,0.10721113770710687,0.10724793576363913,0.0,0.0,0.0,7.380372786340542e-09,0.0,0.0,0.0,0.0,2.4761489962161958e-18,1.9885886352183733e-19,-1.4071538323117925e-18,0.0,0.0,0.0,-6.52868906609292e-17,0.22941573387056172,-5.763132298533331e-16
88,89,0.0,0.0,1,0,0,0,0,0,0,0,0,-1,0.011411667064601208,0.011494252873563215,0.10724793576363913,0.10721113770710687,0.0,0.0,0.007286209545100076,0.0,0.0,-1.2183546871720912e-17,-1.883953875750452e-18,8.93754864426066e-18,0.0,0.0,0.0,-0.26535258794021943,-1.560053608470547e-16,-0.03567340587956504,0.0,0.0,0.0
5,85,0.0,0.0,1,0,0,0,0,0,0,0,0,-1,0.011239777940685066,0.011494252873563215,0.10724793576363913,0.10721113770710687,0.0,0.0,7.380372786340542e-09,0.0,0.0,-6.171155495844252e-18,-1.9632567491404268e-18,1.4614377432415639e-18,0.0,0.0,0.0,-6.52868906609292e-17,0.22941573387056172,-5.763132298533331e-16,0.0,0.0,0.0
71,50,0.0,0.0,0,0,1,0,0,0,0,0,0,-1,0.011494252873563215,0.012282571959109652,0.10721113770710687,0.10724793576363913,0.0,0.0,0.0,1.6250427866776748e-139,0.0,0.0,0.0,0.0,2.2005612406917778e-17,1.3627550133121008e-18,-1.9039688983884628e-17,0.0,0.0,0.0,-7.461358932677624e-18,7.322700611188282e-17,0.0
70,2,0.0,0.0,1,0,0,0,0,0,0,0,0,-1,0.011239777940685066,0.011494252873563215,0.10724793576363913,0.10721113770710687,0.0,0.0,7.380372786340542e-09,0.0,0.0,1.0572736488565545e-17,2.1021765432162642e-18,-4.4875770490877985e-18,0.0,0.0,0.0,-6.52868906609292e-17,0.22941573387056172,-5.763132298533331e-16,0.0,0.0,0.0
46,62,1.0,0.0,1,0,1,0,1,0,0,0,1,-1,0.011461911577745924,0.011461911577745924,0.10724793576363913,0.10724793576363913,0.0,0.0,7.122023497649265e-52,7.122023497649265e-52,0.0,-1.9001946953324848e-17,6.430718813354572e-18,4.503605846433407e-18,2.770956033091092e-17,-1.6088341626260332e-17,-6.5105713889041955e-18,1.3579673257473273e-15,1.52821577972625e-16,-2.4725235351192356e-17,1.3579673257473273e-15,1.52821577972625e-16,-2.4725235351192356e-17
28,31,0.0,0.0,0,0,1,0,0,0,0,0,0,-1,0.011494252873563215,0.011239777940685066,0.10721113770710687,0.10724793576363913,0.0,0.0,0.0,7.380372786340542e-09,0.0,0.0,0.0,0.0,2.4761489962161958e-18,1.9885886352183733e-19,-1.4071538323117925e-18,0.0,0.0,0.0,-6.52868906609292e-17,0.22941573387056172,-5.763132298533331e-16
